-1.5860339255,-15.6746831666,1.05,[ 0.]
-1.1639660745,-15.6746831666,1.05,[ 0.]
-1.48539732351,-15.6746831666,1.05,[ 0.]
-1.26460267649,-15.6746831666,1.05,[ 0.]
-1.375,-23.3970478415,1.05,[ 0.]
-1.74021494819,-23.3970478415,1.05,[ 0.]
-1.00978505181,-23.3970478415,1.05,[ 0.]
-1.69939876251,-23.3970478415,1.05,[ 0.]
-1.05060123749,-23.3970478415,1.05,[ 0.]
-1.62977858811,-23.3970478415,1.05,[ 0.]
-1.12022141189,-23.3970478415,1.05,[ 0.]
-1.5375232728,-23.3970478415,1.05,[ 0.]
-1.2124767272,-23.3970478415,1.05,[ 0.]
-1.43082787712,-23.3970478415,1.05,[ 0.]
-1.31917212288,-23.3970478415,1.05,[ 0.]
-1.74837143613,-23.3970478415,1.05,[ 0.]
-1.00162856387,-23.3970478415,1.05,[ 0.]
-1.72380905926,-23.3970478415,1.05,[ 0.]
-1.02619094074,-23.3970478415,1.05,[ 0.]
-1.66780664747,-23.3970478415,1.05,[ 0.]
-1.08219335253,-23.3970478415,1.05,[ 0.]
-1.5860339255,-23.3970478415,1.05,[ 0.]
-1.1639660745,-23.3970478415,1.05,[ 0.]
-1.48539732351,-23.3970478415,1.05,[ 0.]
-1.26460267649,-23.3970478415,1.05,[ 0.]
-1.375,-16.6029521585,1.05,[ 0.]
-1.74021494819,-16.6029521585,1.05,[ 0.]
-1.00978505181,-16.6029521585,1.05,[ 0.]
-1.69939876251,-16.6029521585,1.05,[ 0.]
-1.05060123749,-16.6029521585,1.05,[ 0.]
-1.62977858811,-16.6029521585,1.05,[ 0.]
-1.12022141189,-16.6029521585,1.05,[ 0.]
-1.5375232728,-16.6029521585,1.05,[ 0.]
-1.2124767272,-16.6029521585,1.05,[ 0.]
-1.43082787712,-16.6029521585,1.05,[ 0.]
-1.31917212288,-16.6029521585,1.05,[ 0.]
-1.74837143613,-16.6029521585,1.05,[ 0.]
-1.00162856387,-16.6029521585,1.05,[ 0.]
-1.72380905926,-16.6029521585,1.05,[ 0.]
-1.02619094074,-16.6029521585,1.05,[ 0.]
-1.66780664747,-16.6029521585,1.05,[ 0.]
-1.08219335253,-16.6029521585,1.05,[ 0.]
-1.5860339255,-16.6029521585,1.05,[ 0.]
-1.1639660745,-16.6029521585,1.05,[ 0.]
-1.48539732351,-16.6029521585,1.05,[ 0.]
-1.26460267649,-16.6029521585,1.05,[ 0.]
-1.375,-22.1669769706,1.05,[ 0.]
-1.74021494819,-22.1669769706,1.05,[ 0.]
-1.00978505181,-22.1669769706,1.05,[ 0.]
-1.69939876251,-22.1669769706,1.05,[ 0.]
-1.05060123749,-22.1669769706,1.05,[ 0.]
-1.62977858811,-22.1669769706,1.05,[ 0.]
-1.12022141189,-22.1669769706,1.05,[ 0.]
-1.5375232728,-22.1669769706,1.05,[ 0.]
-1.2124767272,-22.1669769706,1.05,[ 0.]
-1.43082787712,-22.1669769706,1.05,[ 0.]
-1.31917212288,-22.1669769706,1.05,[ 0.]
-1.74837143613,-22.1669769706,1.05,[ 0.]
-1.00162856387,-22.1669769706,1.05,[ 0.]
-1.72380905926,-22.1669769706,1.05,[ 0.]
-1.02619094074,-22.1669769706,1.05,[ 0.]
-1.66780664747,-22.1669769706,1.05,[ 0.]
-1.08219335253,-22.1669769706,1.05,[ 0.]
-1.5860339255,-22.1669769706,1.05,[ 0.]
-1.1639660745,-22.1669769706,1.05,[ 0.]
-1.48539732351,-22.1669769706,1.05,[ 0.]
-1.26460267649,-22.1669769706,1.05,[ 0.]
-1.375,-17.8330230294,1.05,[ 0.]
-1.74021494819,-17.8330230294,1.05,[ 0.]
-1.00978505181,-17.8330230294,1.05,[ 0.]
-1.69939876251,-17.8330230294,1.05,[ 0.]
-1.05060123749,-17.8330230294,1.05,[ 0.]
-1.62977858811,-17.8330230294,1.05,[ 0.]
-1.12022141189,-17.8330230294,1.05,[ 0.]
-1.5375232728,-17.8330230294,1.05,[ 0.]
-1.2124767272,-17.8330230294,1.05,[ 0.]
-1.43082787712,-17.8330230294,1.05,[ 0.]
-1.31917212288,-17.8330230294,1.05,[ 0.]
-1.74837143613,-17.8330230294,1.05,[ 0.]
-1.00162856387,-17.8330230294,1.05,[ 0.]
-1.72380905926,-17.8330230294,1.05,[ 0.]
-1.02619094074,-17.8330230294,1.05,[ 0.]
-1.66780664747,-17.8330230294,1.05,[ 0.]
-1.08219335253,-17.8330230294,1.05,[ 0.]
-1.5860339255,-17.8330230294,1.05,[ 0.]
-1.1639660745,-17.8330230294,1.05,[ 0.]
-1.48539732351,-17.8330230294,1.05,[ 0.]
-1.26460267649,-17.8330230294,1.05,[ 0.]
-1.375,-20.7443716949,1.05,[ 0.]
-1.74021494819,-20.7443716949,1.05,[ 0.]
-1.00978505181,-20.7443716949,1.05,[ 0.]
-1.69939876251,-20.7443716949,1.05,[ 0.]
-1.05060123749,-20.7443716949,1.05,[ 0.]
-1.62977858811,-20.7443716949,1.05,[ 0.]
-1.12022141189,-20.7443716949,1.05,[ 0.]
-1.5375232728,-20.7443716949,1.05,[ 0.]
-1.2124767272,-20.7443716949,1.05,[ 0.]
-1.43082787712,-20.7443716949,1.05,[ 0.]
-1.31917212288,-20.7443716949,1.05,[ 0.]
-1.74837143613,-20.7443716949,1.05,[ 0.]
-1.00162856387,-20.7443716949,1.05,[ 0.]
-1.72380905926,-20.7443716949,1.05,[ 0.]
-1.02619094074,-20.7443716949,1.05,[ 0.]
-1.66780664747,-20.7443716949,1.05,[ 0.]
-1.08219335253,-20.7443716949,1.05,[ 0.]
-1.5860339255,-20.7443716949,1.05,[ 0.]
-1.1639660745,-20.7443716949,1.05,[ 0.]
-1.48539732351,-20.7443716949,1.05,[ 0.]
-1.26460267649,-20.7443716949,1.05,[ 0.]
-1.375,-19.2556283051,1.05,[ 0.]
-1.74021494819,-19.2556283051,1.05,[ 0.]
-1.00978505181,-19.2556283051,1.05,[ 0.]
-1.69939876251,-19.2556283051,1.05,[ 0.]
-1.05060123749,-19.2556283051,1.05,[ 0.]
-1.62977858811,-19.2556283051,1.05,[ 0.]
-1.12022141189,-19.2556283051,1.05,[ 0.]
-1.5375232728,-19.2556283051,1.05,[ 0.]
-1.2124767272,-19.2556283051,1.05,[ 0.]
-1.43082787712,-19.2556283051,1.05,[ 0.]
-1.31917212288,-19.2556283051,1.05,[ 0.]
-1.74837143613,-19.2556283051,1.05,[ 0.]
-1.00162856387,-19.2556283051,1.05,[ 0.]
-1.72380905926,-19.2556283051,1.05,[ 0.]
-1.02619094074,-19.2556283051,1.05,[ 0.]
-1.66780664747,-19.2556283051,1.05,[ 0.]
-1.08219335253,-19.2556283051,1.05,[ 0.]
-1.5860339255,-19.2556283051,1.05,[ 0.]
-1.1639660745,-19.2556283051,1.05,[ 0.]
-1.48539732351,-19.2556283051,1.05,[ 0.]
-1.26460267649,-19.2556283051,1.05,[ 0.]
-1.375,-24.9782858151,1.05,[ 0.]
-1.74021494819,-24.9782858151,1.05,[ 0.]
-1.00978505181,-24.9782858151,1.05,[ 0.]
-1.69939876251,-24.9782858151,1.05,[ 0.]
-1.05060123749,-24.9782858151,1.05,[ 0.]
-1.62977858811,-24.9782858151,1.05,[ 0.]
-1.12022141189,-24.9782858151,1.05,[ 0.]
-1.5375232728,-24.9782858151,1.05,[ 0.]
-1.2124767272,-24.9782858151,1.05,[ 0.]
-1.43082787712,-24.9782858151,1.05,[ 0.]
-1.31917212288,-24.9782858151,1.05,[ 0.]
-1.74837143613,-24.9782858151,1.05,[ 0.]
-1.00162856387,-24.9782858151,1.05,[ 0.]
-1.72380905926,-24.9782858151,1.05,[ 0.]
-1.02619094074,-24.9782858151,1.05,[ 0.]
-1.66780664747,-24.9782858151,1.05,[ 0.]
-1.08219335253,-24.9782858151,1.05,[ 0.]
-1.5860339255,-24.9782858151,1.05,[ 0.]
-1.1639660745,-24.9782858151,1.05,[ 0.]
-1.48539732351,-24.9782858151,1.05,[ 0.]
-1.26460267649,-24.9782858151,1.05,[ 0.]
-1.375,-15.0217141849,1.05,[ 0.]
-1.74021494819,-15.0217141849,1.05,[ 0.]
-1.00978505181,-15.0217141849,1.05,[ 0.]
-1.69939876251,-15.0217141849,1.05,[ 0.]
-1.05060123749,-15.0217141849,1.05,[ 0.]
-1.62977858811,-15.0217141849,1.05,[ 0.]
-1.12022141189,-15.0217141849,1.05,[ 0.]
-1.5375232728,-15.0217141849,1.05,[ 0.]
-1.2124767272,-15.0217141849,1.05,[ 0.]
-1.43082787712,-15.0217141849,1.05,[ 0.]
-1.31917212288,-15.0217141849,1.05,[ 0.]
-1.74837143613,-15.0217141849,1.05,[ 0.]
-1.00162856387,-15.0217141849,1.05,[ 0.]
-1.72380905926,-15.0217141849,1.05,[ 0.]
-1.02619094074,-15.0217141849,1.05,[ 0.]
-1.66780664747,-15.0217141849,1.05,[ 0.]
-1.08219335253,-15.0217141849,1.05,[ 0.]
-1.5860339255,-15.0217141849,1.05,[ 0.]
-1.1639660745,-15.0217141849,1.05,[ 0.]
-1.48539732351,-15.0217141849,1.05,[ 0.]
-1.26460267649,-15.0217141849,1.05,[ 0.]
-1.375,-24.6507874568,1.05,[ 0.]
-1.74021494819,-24.6507874568,1.05,[ 0.]
-1.00978505181,-24.6507874568,1.05,[ 0.]
-1.69939876251,-24.6507874568,1.05,[ 0.]
-1.05060123749,-24.6507874568,1.05,[ 0.]
-1.62977858811,-24.6507874568,1.05,[ 0.]
-1.12022141189,-24.6507874568,1.05,[ 0.]
-1.5375232728,-24.6507874568,1.05,[ 0.]
-1.2124767272,-24.6507874568,1.05,[ 0.]
-1.43082787712,-24.6507874568,1.05,[ 0.]
-1.31917212288,-24.6507874568,1.05,[ 0.]
-1.74837143613,-24.6507874568,1.05,[ 0.]
-1.00162856387,-24.6507874568,1.05,[ 0.]
-1.72380905926,-24.6507874568,1.05,[ 0.]
-1.02619094074,-24.6507874568,1.05,[ 0.]
-1.66780664747,-24.6507874568,1.05,[ 0.]
-1.08219335253,-24.6507874568,1.05,[ 0.]
-1.5860339255,-24.6507874568,1.05,[ 0.]
-1.1639660745,-24.6507874568,1.05,[ 0.]
-1.48539732351,-24.6507874568,1.05,[ 0.]
-1.26460267649,-24.6507874568,1.05,[ 0.]
-1.375,-15.3492125432,1.05,[ 0.]
-1.74021494819,-15.3492125432,1.05,[ 0.]
-1.00978505181,-15.3492125432,1.05,[ 0.]
-1.69939876251,-15.3492125432,1.05,[ 0.]
-1.05060123749,-15.3492125432,1.05,[ 0.]
-1.62977858811,-15.3492125432,1.05,[ 0.]
-1.12022141189,-15.3492125432,1.05,[ 0.]
-1.5375232728,-15.3492125432,1.05,[ 0.]
-1.2124767272,-15.3492125432,1.05,[ 0.]
-1.43082787712,-15.3492125432,1.05,[ 0.]
-1.31917212288,-15.3492125432,1.05,[ 0.]
-1.74837143613,-15.3492125432,1.05,[ 0.]
-1.00162856387,-15.3492125432,1.05,[ 0.]
-1.72380905926,-15.3492125432,1.05,[ 0.]
-1.02619094074,-15.3492125432,1.05,[ 0.]
-1.66780664747,-15.3492125432,1.05,[ 0.]
-1.08219335253,-15.3492125432,1.05,[ 0.]
-1.5860339255,-15.3492125432,1.05,[ 0.]
-1.1639660745,-15.3492125432,1.05,[ 0.]
-1.48539732351,-15.3492125432,1.05,[ 0.]
-1.26460267649,-15.3492125432,1.05,[ 0.]
-1.375,-23.9040886329,1.05,[ 0.]
-1.74021494819,-23.9040886329,1.05,[ 0.]
-1.00978505181,-23.9040886329,1.05,[ 0.]
-1.69939876251,-23.9040886329,1.05,[ 0.]
-1.05060123749,-23.9040886329,1.05,[ 0.]
-1.62977858811,-23.9040886329,1.05,[ 0.]
-1.12022141189,-23.9040886329,1.05,[ 0.]
-1.5375232728,-23.9040886329,1.05,[ 0.]
-1.2124767272,-23.9040886329,1.05,[ 0.]
-1.43082787712,-23.9040886329,1.05,[ 0.]
-1.31917212288,-23.9040886329,1.05,[ 0.]
-1.74837143613,-23.9040886329,1.05,[ 0.]
-1.00162856387,-23.9040886329,1.05,[ 0.]
-1.72380905926,-23.9040886329,1.05,[ 0.]
-1.02619094074,-23.9040886329,1.05,[ 0.]
-1.66780664747,-23.9040886329,1.05,[ 0.]
-1.08219335253,-23.9040886329,1.05,[ 0.]
-1.5860339255,-23.9040886329,1.05,[ 0.]
-1.1639660745,-23.9040886329,1.05,[ 0.]
-1.48539732351,-23.9040886329,1.05,[ 0.]
-1.26460267649,-23.9040886329,1.05,[ 0.]
-1.375,-16.0959113671,1.05,[ 0.]
-1.74021494819,-16.0959113671,1.05,[ 0.]
-1.00978505181,-16.0959113671,1.05,[ 0.]
-1.69939876251,-16.0959113671,1.05,[ 0.]
-1.05060123749,-16.0959113671,1.05,[ 0.]
-1.62977858811,-16.0959113671,1.05,[ 0.]
-1.12022141189,-16.0959113671,1.05,[ 0.]
-1.5375232728,-16.0959113671,1.05,[ 0.]
-1.2124767272,-16.0959113671,1.05,[ 0.]
-1.43082787712,-16.0959113671,1.05,[ 0.]
-1.31917212288,-16.0959113671,1.05,[ 0.]
-1.74837143613,-16.0959113671,1.05,[ 0.]
-1.00162856387,-16.0959113671,1.05,[ 0.]
-1.72380905926,-16.0959113671,1.05,[ 0.]
-1.02619094074,-16.0959113671,1.05,[ 0.]
-1.66780664747,-16.0959113671,1.05,[ 0.]
-1.08219335253,-16.0959113671,1.05,[ 0.]
-1.5860339255,-16.0959113671,1.05,[ 0.]
-1.1639660745,-16.0959113671,1.05,[ 0.]
-1.48539732351,-16.0959113671,1.05,[ 0.]
-1.26460267649,-16.0959113671,1.05,[ 0.]
-1.375,-22.8137856733,1.05,[ 0.]
-1.74021494819,-22.8137856733,1.05,[ 0.]
-1.00978505181,-22.8137856733,1.05,[ 0.]
-1.69939876251,-22.8137856733,1.05,[ 0.]
-1.05060123749,-22.8137856733,1.05,[ 0.]
-1.62977858811,-22.8137856733,1.05,[ 0.]
-1.12022141189,-22.8137856733,1.05,[ 0.]
-1.5375232728,-22.8137856733,1.05,[ 0.]
-1.2124767272,-22.8137856733,1.05,[ 0.]
-1.43082787712,-22.8137856733,1.05,[ 0.]
-1.31917212288,-22.8137856733,1.05,[ 0.]
-1.74837143613,-22.8137856733,1.05,[ 0.]
-1.00162856387,-22.8137856733,1.05,[ 0.]
-1.72380905926,-22.8137856733,1.05,[ 0.]
-1.02619094074,-22.8137856733,1.05,[ 0.]
-1.66780664747,-22.8137856733,1.05,[ 0.]
-1.08219335253,-22.8137856733,1.05,[ 0.]
-1.5860339255,-22.8137856733,1.05,[ 0.]
-1.1639660745,-22.8137856733,1.05,[ 0.]
-1.48539732351,-22.8137856733,1.05,[ 0.]
-1.26460267649,-22.8137856733,1.05,[ 0.]
-1.375,-17.1862143267,1.05,[ 0.]
-1.74021494819,-17.1862143267,1.05,[ 0.]
-1.00978505181,-17.1862143267,1.05,[ 0.]
-1.69939876251,-17.1862143267,1.05,[ 0.]
-1.05060123749,-17.1862143267,1.05,[ 0.]
-1.62977858811,-17.1862143267,1.05,[ 0.]
-1.12022141189,-17.1862143267,1.05,[ 0.]
-1.5375232728,-17.1862143267,1.05,[ 0.]
-1.2124767272,-17.1862143267,1.05,[ 0.]
-1.43082787712,-17.1862143267,1.05,[ 0.]
-1.31917212288,-17.1862143267,1.05,[ 0.]
-1.74837143613,-17.1862143267,1.05,[ 0.]
-1.00162856387,-17.1862143267,1.05,[ 0.]
-1.72380905926,-17.1862143267,1.05,[ 0.]
-1.02619094074,-17.1862143267,1.05,[ 0.]
-1.66780664747,-17.1862143267,1.05,[ 0.]
-1.08219335253,-17.1862143267,1.05,[ 0.]
-1.5860339255,-17.1862143267,1.05,[ 0.]
-1.1639660745,-17.1862143267,1.05,[ 0.]
-1.48539732351,-17.1862143267,1.05,[ 0.]
-1.26460267649,-17.1862143267,1.05,[ 0.]
-1.375,-21.4719643135,1.05,[ 0.]
-1.74021494819,-21.4719643135,1.05,[ 0.]
-1.00978505181,-21.4719643135,1.05,[ 0.]
-1.69939876251,-21.4719643135,1.05,[ 0.]
-1.05060123749,-21.4719643135,1.05,[ 0.]
-1.62977858811,-21.4719643135,1.05,[ 0.]
-1.12022141189,-21.4719643135,1.05,[ 0.]
-1.5375232728,-21.4719643135,1.05,[ 0.]
-1.2124767272,-21.4719643135,1.05,[ 0.]
-1.43082787712,-21.4719643135,1.05,[ 0.]
-1.31917212288,-21.4719643135,1.05,[ 0.]
-1.74837143613,-21.4719643135,1.05,[ 0.]
-1.00162856387,-21.4719643135,1.05,[ 0.]
-1.72380905926,-21.4719643135,1.05,[ 0.]
-1.02619094074,-21.4719643135,1.05,[ 0.]
-1.66780664747,-21.4719643135,1.05,[ 0.]
-1.08219335253,-21.4719643135,1.05,[ 0.]
-1.5860339255,-21.4719643135,1.05,[ 0.]
-1.1639660745,-21.4719643135,1.05,[ 0.]
-1.48539732351,-21.4719643135,1.05,[ 0.]
-1.26460267649,-21.4719643135,1.05,[ 0.]
-1.375,-18.5280356865,1.05,[ 0.]
-1.74021494819,-18.5280356865,1.05,[ 0.]
-1.00978505181,-18.5280356865,1.05,[ 0.]
-1.69939876251,-18.5280356865,1.05,[ 0.]
-1.05060123749,-18.5280356865,1.05,[ 0.]
-1.62977858811,-18.5280356865,1.05,[ 0.]
-1.12022141189,-18.5280356865,1.05,[ 0.]
-1.5375232728,-18.5280356865,1.05,[ 0.]
-1.2124767272,-18.5280356865,1.05,[ 0.]
-1.43082787712,-18.5280356865,1.05,[ 0.]
-1.31917212288,-18.5280356865,1.05,[ 0.]
-1.74837143613,-18.5280356865,1.05,[ 0.]
-1.00162856387,-18.5280356865,1.05,[ 0.]
-1.72380905926,-18.5280356865,1.05,[ 0.]
-1.02619094074,-18.5280356865,1.05,[ 0.]
-1.66780664747,-18.5280356865,1.05,[ 0.]
-1.08219335253,-18.5280356865,1.05,[ 0.]
-1.5860339255,-18.5280356865,1.05,[ 0.]
-1.1639660745,-18.5280356865,1.05,[ 0.]
-1.48539732351,-18.5280356865,1.05,[ 0.]
-1.26460267649,-18.5280356865,1.05,[ 0.]
-1.375,-20.0,1.00130467357,[ 0.]
-1.74021494819,-20.0,1.00130467357,[ 0.]
-1.00978505181,-20.0,1.00130467357,[ 0.]
-1.69939876251,-20.0,1.00130467357,[ 0.]
-1.05060123749,-20.0,1.00130467357,[ 0.]
-1.62977858811,-20.0,1.00130467357,[ 0.]
-1.12022141189,-20.0,1.00130467357,[ 0.]
-1.5375232728,-20.0,1.00130467357,[ 0.]
-1.2124767272,-20.0,1.00130467357,[ 0.]
-1.43082787712,-20.0,1.00130467357,[ 0.]
-1.31917212288,-20.0,1.00130467357,[ 0.]
-1.74837143613,-20.0,1.00130467357,[ 0.]
-1.00162856387,-20.0,1.00130467357,[ 0.]
-1.72380905926,-20.0,1.00130467357,[ 0.]
-1.02619094074,-20.0,1.00130467357,[ 0.]
-1.66780664747,-20.0,1.00130467357,[ 0.]
-1.08219335253,-20.0,1.00130467357,[ 0.]
-1.5860339255,-20.0,1.00130467357,[ 0.]
-1.1639660745,-20.0,1.00130467357,[ 0.]
-1.48539732351,-20.0,1.00130467357,[ 0.]
-1.26460267649,-20.0,1.00130467357,[ 0.]
-1.375,-24.8695326426,1.00130467357,[ 0.]
-1.74021494819,-24.8695326426,1.00130467357,[ 0.]
-1.00978505181,-24.8695326426,1.00130467357,[ 0.]
-1.69939876251,-24.8695326426,1.00130467357,[ 0.]
-1.05060123749,-24.8695326426,1.00130467357,[ 0.]
-1.62977858811,-24.8695326426,1.00130467357,[ 0.]
-1.12022141189,-24.8695326426,1.00130467357,[ 0.]
-1.5375232728,-24.8695326426,1.00130467357,[ 0.]
-1.2124767272,-24.8695326426,1.00130467357,[ 0.]
-1.43082787712,-24.8695326426,1.00130467357,[ 0.]
-1.31917212288,-24.8695326426,1.00130467357,[ 0.]
-1.74837143613,-24.8695326426,1.00130467357,[ 0.]
-1.00162856387,-24.8695326426,1.00130467357,[ 0.]
-1.72380905926,-24.8695326426,1.00130467357,[ 0.]
-1.02619094074,-24.8695326426,1.00130467357,[ 0.]
-1.66780664747,-24.8695326426,1.00130467357,[ 0.]
-1.08219335253,-24.8695326426,1.00130467357,[ 0.]
-1.5860339255,-24.8695326426,1.00130467357,[ 0.]
-1.1639660745,-24.8695326426,1.00130467357,[ 0.]
-1.48539732351,-24.8695326426,1.00130467357,[ 0.]
-1.26460267649,-24.8695326426,1.00130467357,[ 0.]
